,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35000000000000003,0.36,0.37,0.38,0.39,0.4,0.41000000000000003,0.42,0.43,0.44,0.45,0.46,0.47000000000000003,0.48,0.49,0.5
0.0,0.6660650215584576,0.8629207206240352,0.9368804573954224,0.9644435454395829,0.9708910162603128,0.9715782053849071,0.9690847236884345,0.9649104304090527,0.960016801961556,0.9554999013757237,0.9509648395220125,0.9463762314561279,0.9414578109913009,0.9362774792519561,0.9324878856735659,0.9273440392258836,0.9223487393153181,0.9177751980048987,0.9134014221800595,0.9087821652480705,0.9041317077688751,0.9001145095291646,0.895058657011619,0.8903844368900706,0.8863325982286181,0.8811452380812638,0.8773222571863144,0.8731331789904164,0.8681113995113228,0.8639393203542864,0.8600208937869102,0.855081060785307,0.8505711717487372,0.846824299510277,0.8433031931455952,0.8387714074010753,0.8335545302892848,0.8319720917048483,0.8264603698790456,0.8230644490334276,0.8165403369612647,0.8147984085344009,0.8102165678736266,0.8065922436454513,0.801246438510843,0.7979306561844779,0.7950161224214044,0.7886103822110749,0.7862186801965465,0.7828422810175658,0.7789784277706188
0.01,0.6696377564018516,0.6989066639663964,0.7888713419781468,0.9213101425444508,0.9696090644536268,0.9788044983030332,0.9800071004378769,0.9780933640268359,0.9758004737344873,0.9730710455799837,0.9704291114470467,0.9680696334418769,0.9652467554379873,0.9624560349166812,0.9600395662452857,0.9576977418862043,0.9551195312304686,0.9529279781034006,0.9502646034714409,0.9475144229613711,0.9456908856000309,0.9441335890164618,0.9421480968967726,0.9396452095414997,0.9376451180560883,0.9352717361528435,0.9349104376476701,0.9319882809023573,0.9309107515778621,0.9281902344596545,0.927166067480765,0.9247903912576131,0.924781727578561,0.9221832082446475,0.9203845005614255,0.9182342347313961,0.91833429218975,0.9161362692036944,0.9153909478344554,0.9137504027111337,0.9132438740526251,0.9124273851615129,0.9118971639708144,0.911396898338421,0.9113792760307543,0.9098774788372431,0.9103930085557955,0.9105832947599101,0.9108408063844722,0.9109078004615553,0.9116729341823466
0.02,0.6699383168173052,0.709999475683845,0.7301997830261822,0.7949173803605047,0.9095057810348178,0.97264977795286,0.9808438026105497,0.9815727303731998,0.9796536367555662,0.9778888254033691,0.9750393600583074,0.9729103479246872,0.9708632932329258,0.9688122546213342,0.9664969299462463,0.964391721932766,0.9619915867340436,0.9607854370730238,0.9583753659882236,0.9566864981092527,0.9560375068922873,0.9535747080351861,0.952178696561757,0.9517094032426824,0.9491131851577768,0.9487345184931117,0.9476616284757808,0.9458004575238903,0.9443121154615375,0.9442765612768735,0.9428481557493404,0.9409702981824546,0.9400211166808038,0.9393093394030643,0.9384732427507192,0.937942456542688,0.9373246956368891,0.9364107073591402,0.9367740673259854,0.9372174664030958,0.9368119444707255,0.9372778116676747,0.9384616812525787,0.9388326630125509,0.9397719681711278,0.9408333901443134,0.9407869852717905,0.9432802209637405,0.9441878373237153,0.9453608775969082,0.9481257468238133
0.03,0.6454768838484268,0.7184967200540209,0.720287568427033,0.7671561370681508,0.8197935654282871,0.9175172452986361,0.976790583479884,0.9823666412794754,0.981874632616148,0.9801733638633454,0.9782048493673079,0.9763160592982324,0.9744240256017213,0.9723198805404613,0.9699468229942225,0.9687136044886537,0.9662159663673762,0.9650358615454137,0.9639496414000274,0.9612430613971936,0.9610956571894651,0.9600001220116734,0.9595167735073196,0.9576022886190415,0.9573339102034055,0.9556559344874305,0.955683190939637,0.95379082591288,0.9534012553285585,0.9518207191488747,0.9515766322687724,0.9507524576807688,0.9500158456598623,0.9493370029000883,0.9489897772084289,0.9493129730760297,0.9494461094236442,0.9496701739357103,0.950167268415764,0.951150130910289,0.9520752718126358,0.9530418062322668,0.9544617877727873,0.955467610178699,0.957678970754959,0.9587247180867988,0.9612155993591835,0.9606653065430933,0.9632142339646756,0.9656087785192373,0.9678855575181367
0.04,0.6908710485896103,0.7440856157914999,0.7646019657780577,0.7584630668485723,0.8084867898711179,0.8495436488203737,0.9380275169064397,0.9809892349573094,0.9832019230255693,0.9816557952625053,0.9805454416911805,0.978718916738252,0.9758884374020138,0.9748033029415417,0.9723649285407241,0.9709241220261895,0.9700316841459908,0.9686337358581898,0.9662217108282449,0.9669534111826927,0.9657648977670176,0.9639866390949392,0.9643133400477912,0.964101555715051,0.9623513350821785,0.9636695171872006,0.9608581884024854,0.9604784090119484,0.958551176176291,0.9587830648776017,0.9570158928416446,0.957371312147111,0.9563889112293072,0.9563004114805331,0.9568058649553054,0.9574731858805775,0.9581401940519312,0.9591101717771549,0.9600703486598812,0.9615941600139,0.9626748484406035,0.9648426603834229,0.9669717939569319,0.967620464360253,0.9692485356555155,0.9717465559553189,0.9729488470363676,0.9741603100300444,0.9756308293235986,0.9776416011524814,0.9794060887405405
0.05,0.6518740485225653,0.7222907638889634,0.7541933426494021,0.8052493486134,0.7748068005365303,0.841938234624183,0.8867426373133162,0.9710842947112838,0.9843302108002046,0.9831053032715176,0.9817730100357714,0.9805393508028317,0.9787601676349535,0.9774108719791,0.9753492542989255,0.9730636506028738,0.9722462180822882,0.9713472690220829,0.9709789239188282,0.9703204384648594,0.968950707447263,0.9711959333352198,0.9703911863092383,0.969583162312247,0.9691655391081273,0.9670771126969553,0.9659925597940042,0.964512885154982,0.9641928029203607,0.9630498779316922,0.963017726609565,0.9618070697208603,0.9617808346772521,0.9620992341563118,0.9627847905418083,0.9637671875994978,0.9646420625609057,0.9665364938434682,0.9674007173181552,0.9704765133568873,0.9715488710796241,0.9730856405416628,0.9741617304541785,0.9766625638429387,0.9778195671281409,0.9783957939806696,0.9810267814963906,0.9815640816104331,0.9844603341917155,0.9847807012549937,0.9859906169167886
0.06,0.6676876309237898,0.6735914386938298,0.7237398560564088,0.7572142321156088,0.8201330546784431,0.8208863049030392,0.8867695751188631,0.9024623272660968,0.9804915347259401,0.9855002291142141,0.9830426727590021,0.9818977768449908,0.9810768088441062,0.9780401358280612,0.9770595033158097,0.976371356577243,0.9748885917323424,0.9744191361018617,0.9765008968890605,0.9771569230904597,0.9741143427202232,0.974497589441229,0.9735309294489335,0.9712375816849199,0.9746900088064381,0.9734488774804022,0.9695877606557574,0.9688687540337177,0.9665721687347268,0.9663198326541584,0.9669996363393574,0.9662106737801954,0.9662969014604661,0.9663250502925518,0.9675741590875294,0.9684012336549234,0.9708664306084034,0.9723646659827321,0.9738393009562631,0.9759945103649711,0.9776887589637477,0.979212127131202,0.9805671425368162,0.9833317268487782,0.9828326053598474,0.985500519248577,0.9867032530455271,0.9878986783360404,0.9888488640495577,0.9900667523975922,0.990672692888985
0.07,0.6324732515901522,0.6740001527818376,0.7196539131499023,0.7267170440003543,0.8349947136324467,0.81925214778396,0.8258828177097934,0.8767833109840716,0.9636362453642494,0.9835733702806664,0.9855022927092383,0.9827675684204739,0.9826442533021955,0.9802182024879509,0.9794255143194042,0.9784630211111596,0.9792650828265836,0.9789102968221906,0.9788148946242474,0.9791936026280312,0.9807374240110249,0.9806056169741177,0.9792715285192051,0.9792572523401063,0.9770481166497216,0.9762829719200218,0.9754969559464751,0.9722007384633597,0.97236693472545,0.9701899024221528,0.9686516140208372,0.9690143006526103,0.9690972374141376,0.9706543130704045,0.9719900322073342,0.9734955012531573,0.9757138656835087,0.9777705662922365,0.9798856889228753,0.9815548805953747,0.9829120505390883,0.9845289065139363,0.9859429157361375,0.9877517136439747,0.9883734013936534,0.9896859186972666,0.9905138877374758,0.9916753203984541,0.9925850252529373,0.9932167441037338,0.9935354916818623
0.08,0.6355405715679395,0.6690724702435498,0.7083300134170878,0.7292712122179977,0.7814702929006309,0.7729324831061752,0.8298926080985154,0.8843557715435866,0.9575611938486324,0.9826122166605613,0.9857419813854473,0.9855901700144291,0.9835004270110875,0.9814756478347342,0.9818547152856419,0.9829598763809496,0.9830297619569752,0.9834813177637404,0.9827154658891724,0.9817808100105687,0.9837132890521947,0.9828697718245385,0.9825107619837299,0.9845161739384023,0.982186742301953,0.9823150548559199,0.9804628601339236,0.9761769857580935,0.9741879794187043,0.9719494503969127,0.9714801842172621,0.9714366199843409,0.9721322567831374,0.9736412697273679,0.9756119347579801,0.9784291958292529,0.9792403578818994,0.9815096814240789,0.9843623320830274,0.9852657490269857,0.9870236458258537,0.9879623074538767,0.9893267493707765,0.9905552206749466,0.9918602222140033,0.9924789681210161,0.9934548915596176,0.9943733016688748,0.9947030992177688,0.995342032358607,0.9954570889429422
0.09,0.6436576856789082,0.6588580204844999,0.6818680825408701,0.6949838389884475,0.7502824311680376,0.7623122741421366,0.7772239214143276,0.8313184403530117,0.8609578181815815,0.9767696018946825,0.9848805877367834,0.9850720203374618,0.9848868902787824,0.9849801781023334,0.9846633743261647,0.9845892077910126,0.9840705354377753,0.9846352681852835,0.9861553707373976,0.9881106467939645,0.9879486443919827,0.9899286345890586,0.9884371755371065,0.987342278599551,0.9874842303911393,0.9836262155981433,0.9831215582630689,0.9773407015166029,0.9765163091847209,0.9748653366112014,0.9738706657624443,0.9737629139868919,0.9742348719329836,0.975678519147151,0.9788334499418726,0.9799083230837532,0.9827426053383406,0.984884975414508,0.9866125813715303,0.988422659809695,0.9894792610954228,0.991340430021846,0.9921703919256156,0.9931295906391288,0.993972702682535,0.9947762236999923,0.995486758561418,0.9959946745091994,0.996368543707052,0.9965976803518783,0.9968024112350132
0.1,0.6350490609996843,0.6603143428164684,0.6734434258428867,0.6982186575219114,0.720900861002988,0.7370013621610243,0.7604481461534836,0.794200253839646,0.836054259444099,0.9276138039200061,0.9849030631861494,0.9869378340549005,0.9880157196459857,0.9872746712008802,0.986555899444963,0.9882170915365217,0.9888203003926972,0.9900873956902825,0.9907930113842074,0.9903302069107985,0.9912513846536669,0.991145125556492,0.9921684469525769,0.9913992567459469,0.9887712114787174,0.9885164297863449,0.9886171790720596,0.9834107432671726,0.9787680370656483,0.9756689765928023,0.9755800703876316,0.9749408635494035,0.9768352127515734,0.9777336135993867,0.9810336215515241,0.9836917793289413,0.9850605408769434,0.9881886967442497,0.9893447200946575,0.9912887028505738,0.9920165164700127,0.9934965352217672,0.9943612277795124,0.9949017017050468,0.9956342695265172,0.9964291679827314,0.9969522292624392,0.99717688077679,0.9973848018380972,0.9975155621023605,0.9978443008875946
