avg_num_communities,avg_modularity,epsilon,mu
2.4,0.0008003999995992234,0.12,0.2
2.0,0.0005003000998997385,0.12,0.21
2.2,0.0008003749495241486,0.12,0.22
2.4,0.0007004251498746412,0.12,0.23
2.0,0.0005003000998997385,0.12,0.24
2.4,0.0008004500997494297,0.12,0.25
3.0,0.0012004997990984353,0.12,0.26
2.0,0.0006004001999998585,0.12,0.27
1.4,0.000200150100050028,0.12,0.28
1.8,0.0007002497993489312,0.12,0.29
2.2,0.0006004001999998334,0.12,0.3
2.8,0.001000525049574126,0.12,0.31
2.8,0.001200524849173544,0.12,0.32
1.8,0.0004002500999498054,0.12,0.33
2.2,0.0007003499996493347,0.12,0.34
2.4,0.0007004251498746412,0.12,0.35000000000000003
2.0,0.000600274949624343,0.12,0.36
2.6,0.0010003997991986581,0.12,0.37
2.0,0.0006000494989483928,0.12,0.38
2.4,0.0007004251498746412,0.12,0.39
1.8,0.0004002751500249307,0.12,0.4
2.0,0.0006001747493239306,0.12,0.41000000000000003
2.2,0.0008004250496743297,0.12,0.42
2.6,0.0011003245487730372,0.12,0.43
3.0,0.0013003994985977616,0.12,0.44
2.0,0.0005003000998997384,0.12,0.45
2.4,0.0008005001998996359,0.12,0.46
2.0,0.0005003502000499448,0.12,0.47000000000000003
2.4,0.0007004752500248474,0.12,0.48
1.8,0.0005002750498246382,0.12,0.49
1.8,0.0004002751500249307,0.12,0.5
1.8,0.0005003000998997193,0.13,0.0
1.4,0.0003001750499248165,0.13,0.01
1.4,0.000200150100050028,0.13,0.02
1.4,0.000200150100050028,0.13,0.03
1.6,0.0003002000999999167,0.13,0.04
1.6,0.000300225150075042,0.13,0.05
1.4,0.0002001250499749027,0.13,0.06
1.6,0.0003002000999999167,0.13,0.07
2.2,0.09859804749694642,0.13,0.08
3.2,0.39549828231635037,0.13,0.09
2.8,0.10010403296189081,0.13,0.1
5.0,0.20060524112701295,0.13,0.11
4.4,0.2967241453164877,0.13,0.12
5.2,0.2982066964361759,0.13,0.13
7.0,0.1024651778906033,0.13,0.14
7.0,0.10311391847302757,0.13,0.15
7.0,0.00310027244461676,0.13,0.16
7.0,0.004098693287882482,0.13,0.17
2.0,0.0005003502000499447,0.13,0.18
1.4,0.0002001250499749027,0.13,0.19
2.0,0.0005003502000499447,0.13,0.2
2.2,0.0006002999996994431,0.13,0.21
1.8,0.0004002751500249307,0.13,0.22
2.8,0.001000499999499023,0.13,0.23
1.6,0.0003002000999999167,0.13,0.24
1.6,0.000300225150075042,0.13,0.25
2.4,0.0007004501999497664,0.13,0.26
1.8,0.0004002751500249307,0.13,0.27
2.4,0.0008003999995992234,0.13,0.28
2.2,0.0006004252500749587,0.13,0.29
1.6,0.000300225150075042,0.13,0.3
2.4,0.0007004501999497221,0.13,0.31
2.6,0.0008003749495241396,0.13,0.32
2.4,0.0007002497993489193,0.13,0.33
2.0,0.0006003751499247332,0.13,0.34
2.8,0.0009005501998495438,0.13,0.35000000000000003
1.8,0.000400300200100056,0.13,0.36
2.8,0.0009005000996993378,0.13,0.37
1.8,0.0004002751500249307,0.13,0.38
2.8,0.0010004248492737357,0.13,0.39
4.4,0.00180067454842236,0.13,0.4
2.2,0.0006004252500749587,0.13,0.41000000000000003
2.2,0.0006003751499247525,0.13,0.42
1.8,0.0005002750498246382,0.13,0.43
2.8,0.0010005250495741485,0.13,0.44
2.0,0.0006002498995492176,0.13,0.45
2.4,0.0007004752500248474,0.13,0.46
2.2,0.0006004001999998334,0.13,0.47000000000000003
3.4,0.0013005748491234466,0.13,0.48
2.2,0.000700349999649357,0.13,0.49
2.4,0.0008004500997494297,0.13,0.5
2.4,0.0008003999995992456,0.14,0.0
1.4,0.000200150100050028,0.14,0.01
1.6,0.0004001999997996243,0.14,0.02
1.6,0.0003002000999999167,0.14,0.03
1.6,0.000300225150075042,0.14,0.04
1.6,0.000300225150075042,0.14,0.05
1.6,0.0005001998995993127,0.14,0.06
3.0,0.0011004497991485437,0.14,0.07
2.4,0.19798921794667543,0.14,0.08
2.4,0.0009001994987981092,0.14,0.09
2.0,0.09895726557388225,0.14,0.1
2.6,0.19967536981425874,0.14,0.11
3.0,0.498552600398196,0.14,0.12
4.0,0.4962212462712963,0.14,0.13
5.6,0.49714201814427045,0.14,0.14
6.0,0.30059658006354717,0.14,0.15
6.8,0.20253234340446555,0.14,0.16
7.0,0.0030003727451174645,0.14,0.17
7.0,0.0032001470940409963,0.14,0.18
5.4,0.00289901387874364,0.14,0.19
4.2,0.0017004742480218303,0.14,0.2
2.4,0.0007004251498746412,0.14,0.21
2.0,0.0005003251499748194,0.14,0.22
2.8,0.0009005251497744185,0.14,0.23
2.8,0.0010005250495741485,0.14,0.24
1.6,0.0003002000999999167,0.14,0.25
2.8,0.0009005251497744185,0.14,0.26
2.6,0.0009004750496242376,0.14,0.27
2.6,0.0010002494987480172,0.14,0.28
2.4,0.0007004752500248474,0.14,0.29
2.2,0.0007003249495742316,0.14,0.3
2.6,0.0010003246489733485,0.14,0.31
2.0,0.0005003000998997384,0.14,0.32
3.0,0.0011004998992987722,0.14,0.33
1.8,0.000400300200100056,0.14,0.34
2.2,0.0006003751499247525,0.14,0.35000000000000003
2.0,0.0005002249496744291,0.14,0.36
2.0,0.0005003251499748195,0.14,0.37
3.0,0.001100549999448934,0.14,0.38
2.0,0.0005003502000499447,0.14,0.39
2.0,0.000600325049774527,0.14,0.4
2.2,0.0006003751499247081,0.14,0.41000000000000003
2.6,0.0008004751498245299,0.14,0.42
2.2,0.0006003500998496272,0.14,0.43
3.2,0.0012005999993988446,0.14,0.44
3.0,0.0010003246489732984,0.14,0.45
1.8,0.00040022504987472445,0.14,0.46
1.8,0.000500249999749513,0.14,0.47000000000000003
1.8,0.000400300200100056,0.14,0.48
2.2,0.0006004001999998334,0.14,0.49
2.8,0.0010005250495741485,0.14,0.5
2.6,0.0009003998993989725,0.15,0.0
2.0,0.0005003502000499447,0.15,0.01
3.0,0.0012004997990984353,0.15,0.02
1.2,0.000100075050025014,0.15,0.03
1.6,0.0003002000999999167,0.15,0.04
1.8,0.0004002500999498054,0.15,0.05
1.6,0.000300225150075042,0.15,0.06
1.4,0.000200150100050028,0.15,0.07
1.6,0.000300225150075042,0.15,0.08
1.6,0.000300225150075042,0.15,0.09
2.0,0.19801407388369352,0.15,0.1
1.8,0.09864523557591627,0.15,0.11
4.4,0.39611173986799614,0.15,0.12
3.4,0.4980337068800533,0.15,0.13
5.4,0.4973863252642031,0.15,0.14
4.6,0.39956174267360456,0.15,0.15
4.6,0.4996474014054095,0.15,0.16
5.6,0.40208775467158847,0.15,0.17
5.6,0.30118469320171026,0.15,0.18
7.0,0.0036992698404109655,0.15,0.19
7.0,0.003699395090786492,0.15,0.2
6.2,0.003598249150050979,0.15,0.21
1.8,0.00040022504987472445,0.15,0.22
1.4,0.000200150100050028,0.15,0.23
1.8,0.0005002750498246383,0.15,0.24
1.8,0.0004002751500249307,0.15,0.25
2.6,0.0008005252499747361,0.15,0.26
2.0,0.0005003251499748194,0.15,0.27
2.0,0.0006003500998496522,0.15,0.28
1.8,0.0004002751500249307,0.15,0.29
1.8,0.0004002751500249307,0.15,0.3
2.8,0.0010004248492737357,0.15,0.31
2.2,0.0006004001999998334,0.15,0.32
2.8,0.0009005000996993378,0.15,0.33
2.0,0.00050037525012507,0.15,0.34
2.2,0.000700400099799541,0.15,0.35000000000000003
1.6,0.0003001499998497105,0.15,0.36
1.2,0.000100075050025014,0.15,0.37
1.8,0.0004002751500249307,0.15,0.38
2.6,0.0010004999994990258,0.15,0.39
2.6,0.0010005500996492322,0.15,0.4
2.2,0.0006004001999998334,0.15,0.41000000000000003
3.0,0.0010005250495741676,0.15,0.42
2.6,0.0009004499995491343,0.15,0.43
2.0,0.0005003502000499447,0.15,0.44
1.6,0.0003002000999999167,0.15,0.45
1.6,0.0003002000999999167,0.15,0.46
2.0,0.000600325049774527,0.15,0.47000000000000003
2.4,0.0007002998994991256,0.15,0.48
3.2,0.0011005750495240564,0.15,0.49
2.4,0.0008001995989984207,0.15,0.5
2.0,0.0005003000998997384,0.16,0.0
1.6,0.0003002000999999167,0.16,0.01
1.6,0.000300225150075042,0.16,0.02
1.4,0.0002001250499749027,0.16,0.03
2.0,0.0005003502000499447,0.16,0.04
2.0,0.0005003251499748195,0.16,0.05
2.4,0.0007003499996493318,0.16,0.06
2.4,0.000800475149824555,0.16,0.07
2.0,0.0006002749496243208,0.16,0.08
1.6,0.09936940819698578,0.16,0.09
3.0,0.199538514991468,0.16,0.1
2.6,0.3969389497104713,0.16,0.11
2.2,0.09943797651505362,0.16,0.12
3.2,0.3990776812848885,0.16,0.13
3.8,0.4988488989489991,0.16,0.14
4.2,0.3000464866768671,0.16,0.15
5.6,0.500015061357654,0.16,0.16
4.4,0.4999182365548732,0.16,0.17
6.0,0.5003168396123853,0.16,0.18
7.0,0.3019153036920805,0.16,0.19
6.8,0.10274523146770394,0.16,0.2
6.8,0.20271177082988903,0.16,0.21
7.0,0.0030003727451174645,0.16,0.22
5.4,0.10181980654328004,0.16,0.23
2.0,0.000600274949624343,0.16,0.24
2.0,0.0005003000998997385,0.16,0.25
1.4,0.000200150100050028,0.16,0.26
2.4,0.0009004499995491373,0.16,0.27
2.2,0.000700400099799541,0.16,0.28
2.8,0.0009003998993989473,0.16,0.29
2.0,0.000600325049774527,0.16,0.3
2.0,0.0005002249496744291,0.16,0.31
1.4,0.0004000997994992149,0.16,0.32
2.0,0.0005003502000499447,0.16,0.33
2.6,0.0008003498994490586,0.16,0.34
2.0,0.0005003000998997385,0.16,0.35000000000000003
2.0,0.0005003000998997384,0.16,0.36
3.0,0.0010004999994990423,0.16,0.37
2.6,0.0008004751498245299,0.16,0.38
2.2,0.000600299999699421,0.16,0.39
2.8,0.0009004750496242345,0.16,0.4
2.6,0.0008003749495241396,0.16,0.41000000000000003
2.0,0.0005003000998997384,0.16,0.42
1.8,0.0004002751500249307,0.16,0.43
2.0,0.0006003500998496522,0.16,0.44
1.4,0.0002001250499749027,0.16,0.45
1.4,0.000200150100050028,0.16,0.46
2.0,0.0005003502000499448,0.16,0.47000000000000003
2.2,0.0006003751499247524,0.16,0.48
2.4,0.0007004501999497221,0.16,0.49
3.2,0.0011005750495240562,0.16,0.5
1.8,0.000400300200100056,0.17,0.0
1.8,0.000400300200100056,0.17,0.01
1.6,0.0004002250498747053,0.17,0.02
1.8,0.0004002500999498054,0.17,0.03
1.4,0.000200150100050028,0.17,0.04
1.4,0.00030012494977461033,0.17,0.05
1.2,0.000100075050025014,0.17,0.06
1.4,0.000200150100050028,0.17,0.07
1.6,0.0003002000999999167,0.17,0.08
2.0,0.0006002498995492176,0.17,0.09
2.4,0.29822012327642955,0.17,0.1
1.8,0.39621551606661715,0.17,0.11
2.4,0.3952831773214657,0.17,0.12
4.4,0.49936810559308054,0.17,0.13
4.2,0.4994505954903853,0.17,0.14
4.2,0.4996932242552864,0.17,0.15
4.4,0.4986299926052179,0.17,0.16
3.8,0.49846960323687056,0.17,0.17
5.6,0.40106191652112566,0.17,0.18
5.8,0.5000471880789699,0.17,0.19
4.0,0.3993452724496268,0.17,0.2
5.8,0.40057918278639004,0.17,0.21
5.0,0.49900539303066827,0.17,0.22
5.6,0.301304175797419,0.17,0.23
6.2,0.3012701891080269,0.17,0.24
2.4,0.0007003750497244349,0.17,0.25
2.4,0.0007004501999497221,0.17,0.26
3.0,0.0010005500996492485,0.17,0.27
2.8,0.0009005501998495438,0.17,0.28
1.8,0.000400300200100056,0.17,0.29
1.8,0.0004001498996494151,0.17,0.3
2.0,0.000600325049774527,0.17,0.31
2.8,0.0013002178855532533,0.17,0.32
2.2,0.0006001997993990306,0.17,0.33
2.4,0.0007004752500248474,0.17,0.34
1.4,0.000200150100050028,0.17,0.35000000000000003
2.6,0.001100299498697934,0.17,0.36
1.6,0.000300225150075042,0.17,0.37
1.6,0.0003002000999999167,0.17,0.38
2.2,0.0006004001999998334,0.17,0.39
2.0,0.0005003502000499448,0.17,0.4
1.6,0.0004001999997996243,0.17,0.41000000000000003
2.0,0.000600325049774527,0.17,0.42
2.4,0.0008003248493739585,0.17,0.43
2.2,0.0006003751499247525,0.17,0.44
3.2,0.0012004496989482484,0.17,0.45
1.6,0.000300225150075042,0.17,0.46
2.0,0.0005003502000499447,0.17,0.47000000000000003
3.2,0.0011006251496742405,0.17,0.48
3.0,0.0010004999994990423,0.17,0.49
2.6,0.0009002495989483096,0.17,0.5
1.6,0.0004002250498747053,0.18,0.0
1.4,0.00040014989964942406,0.18,0.01
1.4,0.000200150100050028,0.18,0.02
2.0,0.0007003499996493407,0.18,0.03
1.8,0.00040022504987472445,0.18,0.04
1.8,0.0004002751500249307,0.18,0.05
2.0,0.0005003502000499447,0.18,0.06
1.6,0.0003002000999999167,0.18,0.07
2.0,0.0005003251499748195,0.18,0.08
2.6,0.09906928950972996,0.18,0.09
2.4,0.2961760058356656,0.18,0.1
2.2,0.29867850833816806,0.18,0.11
2.6,0.49854427751074404,0.18,0.12
3.0,0.4988033892250609,0.18,0.13
3.2,0.4992006521035551,0.18,0.14
4.4,0.49809956979001024,0.18,0.15
3.8,0.5000994362731099,0.18,0.16
5.2,0.40089815791767747,0.18,0.17
3.2,0.49965220475731,0.18,0.18
4.2,0.5003737220704189,0.18,0.19
5.6,0.5009973624775927,0.18,0.2
5.2,0.5005817942567192,0.18,0.21
5.0,0.4989497067137207,0.18,0.22
3.8,0.49991112859606357,0.18,0.23
4.0,0.49970008171334496,0.18,0.24
5.2,0.4005378752125499,0.18,0.25
5.0,0.40043255843431014,0.18,0.26
1.8,0.0005002750498246383,0.18,0.27
2.0,0.0005003251499748195,0.18,0.28
2.2,0.0006002999996994431,0.18,0.29
1.8,0.000400300200100056,0.18,0.3
2.4,0.0007004251498746412,0.18,0.31
1.8,0.0004002751500249307,0.18,0.32
2.0,0.0005002750498246132,0.18,0.33
2.2,0.0006004252500749587,0.18,0.34
2.6,0.0008005001998996107,0.18,0.35000000000000003
1.8,0.0005001998995993291,0.18,0.36
3.2,0.0011005249493738502,0.18,0.37
2.0,0.0005002750498246132,0.18,0.38
2.4,0.0007004251498746412,0.18,0.39
2.4,0.0007004251498746412,0.18,0.4
2.0,0.0005003502000499447,0.18,0.41000000000000003
2.4,0.0008003999995992456,0.18,0.42
1.8,0.0004002751500249307,0.18,0.43
2.4,0.0008005001998996359,0.18,0.44
2.0,0.0005003502000499447,0.18,0.45
2.4,0.0008005001998996359,0.18,0.46
2.4,0.0007003499996493318,0.18,0.47000000000000003
2.4,0.0008004751498245106,0.18,0.48
1.6,0.000300225150075042,0.18,0.49
3.4,0.0013003744485226214,0.18,0.5
1.2,0.000100075050025014,0.19,0.0
1.8,0.0004002500999498054,0.19,0.01
1.6,0.0003002000999999167,0.19,0.02
2.4,0.0007004752500248474,0.19,0.03
2.0,0.0005003000998997384,0.19,0.04
1.4,0.0003001750499248165,0.19,0.05
1.6,0.0003002000999999167,0.19,0.06
2.2,0.0006004001999998334,0.19,0.07
1.6,0.000300225150075042,0.19,0.08
1.8,0.0995831354377401,0.19,0.09
3.2,0.39435995680365055,0.19,0.1
2.6,0.4967522702883064,0.19,0.11
3.4,0.4985555625695766,0.19,0.12
2.8,0.49883743853964074,0.19,0.13
3.4,0.498956326196066,0.19,0.14
2.6,0.49916297052808567,0.19,0.15
2.6,0.49977357237117,0.19,0.16
3.4,0.4992025245966687,0.19,0.17
3.8,0.4997828722115509,0.19,0.18
3.8,0.4983297549301053,0.19,0.19
4.4,0.49994240361482606,0.19,0.2
4.2,0.4997319892465037,0.19,0.21
4.0,0.499247614731849,0.19,0.22
3.8,0.49933326720113513,0.19,0.23
2.6,0.4991612984355728,0.19,0.24
4.0,0.4997708106003903,0.19,0.25
3.6,0.49912194476759036,0.19,0.26
4.4,0.4972860999137276,0.19,0.27
4.8,0.40009383758132505,0.19,0.28
2.4,0.0007004251498746412,0.19,0.29
2.8,0.0012004496989482573,0.19,0.3
1.6,0.00040025009994983053,0.19,0.31
1.8,0.0005003000998997193,0.19,0.32
3.4,0.0012005248491735326,0.19,0.33
1.8,0.0004002751500249307,0.19,0.34
2.2,0.0006002999996994431,0.19,0.35000000000000003
1.2,0.000100075050025014,0.19,0.36
1.8,0.00040022504987472445,0.19,0.37
2.8,0.0010004749494239421,0.19,0.38
1.8,0.00040022504987472445,0.19,0.39
2.4,0.0007004000997995159,0.19,0.4
1.6,0.0005002249496744129,0.19,0.41000000000000003
2.4,0.0007004251498746412,0.19,0.42
2.4,0.0007004501999497221,0.19,0.43
2.4,0.0008003749495241203,0.19,0.44
1.6,0.000300225150075042,0.19,0.45
2.6,0.0009005251497744438,0.19,0.46
2.6,0.0008004250496743458,0.19,0.47000000000000003
1.8,0.0004002751500249307,0.19,0.48
2.2,0.0006003751499247524,0.19,0.49
1.8,0.0004002500999498054,0.19,0.5
1.4,0.0003001750499248165,0.2,0.0
1.4,0.00030012494977461033,0.2,0.01
1.2,0.000100075050025014,0.2,0.02
2.0,0.0005003502000499447,0.2,0.03
2.2,0.0006004252500749587,0.2,0.04
1.6,0.000300225150075042,0.2,0.05
1.8,0.0004002500999498054,0.2,0.06
1.4,0.000200150100050028,0.2,0.07
2.4,0.2928542719396073,0.2,0.08
1.4,0.000200150100050028,0.2,0.09
1.6,0.19808923037151266,0.2,0.1
2.8,0.3987175676677679,0.2,0.11
3.0,0.4966658412666921,0.2,0.12
4.0,0.4994997249501754,0.2,0.13
3.2,0.49915775384994615,0.2,0.14
3.2,0.49868801484166864,0.2,0.15
2.6,0.49831292127963805,0.2,0.16
3.6,0.4987855598341084,0.2,0.17
3.6,0.49956688420151885,0.2,0.18
3.6,0.49947097998899803,0.2,0.19
3.8,0.49924641859076296,0.2,0.2
3.0,0.4991579354629905,0.2,0.21
2.8,0.49947548900251615,0.2,0.22
3.8,0.4962529283537792,0.2,0.23
3.4,0.49855804252701147,0.2,0.24
2.8,0.49830674017360704,0.2,0.25
3.4,0.4997832166500835,0.2,0.26
2.8,0.49952853253654056,0.2,0.27
3.0,0.49681884086288486,0.2,0.28
3.4,0.4905630605580556,0.2,0.29
3.6,0.001400424448472532,0.2,0.3
5.8,0.0025004984964945042,0.2,0.31
3.8,0.0016004492981470254,0.2,0.32
2.2,0.0009003497992487308,0.2,0.33
2.4,0.0010002745488231542,0.2,0.34
2.6,0.0009005000996993185,0.2,0.35000000000000003
1.8,0.0004002500999498054,0.2,0.36
1.6,0.0003002000999999167,0.2,0.37
2.2,0.0006003751499247081,0.2,0.38
1.8,0.0004002751500249307,0.2,0.39
1.8,0.0005003000998997193,0.2,0.4
2.0,0.0005002750498246132,0.2,0.41000000000000003
2.4,0.0009003497992487279,0.2,0.42
1.8,0.000400300200100056,0.2,0.43
2.6,0.0009004249494740313,0.2,0.44
1.2,0.000100075050025014,0.2,0.45
1.6,0.0004002250498747053,0.2,0.46
1.6,0.0004001999997996243,0.2,0.47000000000000003
1.6,0.0003002000999999167,0.2,0.48
1.6,0.000300225150075042,0.2,0.49
2.6,0.0008003248493739333,0.2,0.5
1.0,0.0,0.21,0.0
2.0,0.0005002249496744291,0.21,0.01
1.6,0.000300225150075042,0.21,0.02
1.8,0.0005003251499748445,0.21,0.03
1.8,0.0004002751500249307,0.21,0.04
1.6,0.0003002000999999167,0.21,0.05
1.8,0.0004002751500249307,0.21,0.06
2.2,0.0976188400612825,0.21,0.07
1.6,0.09680396111827547,0.21,0.08
2.0,0.19592519822124427,0.21,0.09
2.4,0.29624935871807745,0.21,0.1
2.6,0.4963311534757981,0.21,0.11
2.4,0.4966220224228232,0.21,0.12
3.2,0.4992319646974302,0.21,0.13
2.6,0.4982145308471635,0.21,0.14
2.6,0.49852976099222357,0.21,0.15
2.4,0.49878115102089077,0.21,0.16
3.2,0.49828075072069067,0.21,0.17
3.0,0.4995576720364007,0.21,0.18
3.2,0.4991991177864551,0.21,0.19
2.8,0.49983737491245,0.21,0.2
3.8,0.4997531816100385,0.21,0.21
3.0,0.4993308185562941,0.21,0.22
3.4,0.4977193660126593,0.21,0.23
3.2,0.4997632266901536,0.21,0.24
3.2,0.49839616894171457,0.21,0.25
3.2,0.49213122030939854,0.21,0.26
4.0,0.39844228612997384,0.21,0.27
4.2,0.4985824663502341,0.21,0.28
3.0,0.49389830270711155,0.21,0.29
4.2,0.4852730107484862,0.21,0.3
6.4,0.17713032727422115,0.21,0.31
7.0,0.0032999716433149847,0.21,0.32
7.0,0.0032001470940409963,0.21,0.33
7.0,0.0030003727451174645,0.21,0.34
3.8,0.0015005495986477528,0.21,0.35000000000000003
2.4,0.0008002997992988332,0.21,0.36
2.4,0.0007004251498746412,0.21,0.37
2.4,0.0008004250496743487,0.21,0.38
2.2,0.0006004001999998334,0.21,0.39
1.6,0.00040025009994983053,0.21,0.4
2.0,0.0006003751499247332,0.21,0.41000000000000003
2.2,0.000700400099799541,0.21,0.42
2.2,0.0006003500998496272,0.21,0.43
1.2,0.000100075050025014,0.21,0.44
2.4,0.0007004752500248474,0.21,0.45
2.8,0.0011004497991485244,0.21,0.46
2.0,0.0005002750498246132,0.21,0.47000000000000003
2.2,0.0006004001999998334,0.21,0.48
2.2,0.0006004252500749587,0.21,0.49
1.8,0.0005002750498246382,0.21,0.5
1.2,0.000100075050025014,0.22,0.0
1.4,0.000200150100050028,0.22,0.01
2.4,0.0009004750496242181,0.22,0.02
1.6,0.0006998928357787515,0.22,0.03
1.8,0.0004002751500249307,0.22,0.04
1.2,0.000100075050025014,0.22,0.05
1.8,0.0004002751500249307,0.22,0.06
1.8,0.0005002750498246383,0.22,0.07
1.8,0.09625806988169354,0.22,0.08
1.6,0.2913491882773665,0.22,0.09
2.4,0.2964847605363121,0.22,0.1
2.4,0.49496263029796567,0.22,0.11
2.8,0.49697763328894473,0.22,0.12
3.2,0.4986847207567928,0.22,0.13
2.8,0.4991262846931016,0.22,0.14
2.4,0.498021019017015,0.22,0.15
2.6,0.49953061795529263,0.22,0.16
3.0,0.4991603402702001,0.22,0.17
3.2,0.49964839088337587,0.22,0.18
2.6,0.4997015220926633,0.22,0.19
3.2,0.49853371890408926,0.22,0.2
2.8,0.49954354379404425,0.22,0.21
2.2,0.49813448959469986,0.22,0.22
2.4,0.49843574806037266,0.22,0.23
3.6,0.49961210584959337,0.22,0.24
2.6,0.49774060221382543,0.22,0.25
3.8,0.4990985730475219,0.22,0.26
3.4,0.49977537597657723,0.22,0.27
3.0,0.49692219121022924,0.22,0.28
3.2,0.49894696999301613,0.22,0.29
3.8,0.4905971537102669,0.22,0.3
3.6,0.4694399103808514,0.22,0.31
4.4,0.372035524012501,0.22,0.32
7.0,0.003200172144116055,0.22,0.33
7.0,0.0030003727451174645,0.22,0.34
7.0,0.0030003727451174645,0.22,0.35000000000000003
7.0,0.0030003727451174645,0.22,0.36
7.0,0.0030003727451174645,0.22,0.37
5.4,0.0023004736468200137,0.22,0.38
2.6,0.0008004751498245299,0.22,0.39
2.6,0.0011004247490734496,0.22,0.4
3.8,0.0015005245485726273,0.22,0.41000000000000003
2.0,0.0005003502000499448,0.22,0.42
2.2,0.0006004001999998334,0.22,0.43
2.2,0.0006004001999998334,0.22,0.44
1.8,0.000400300200100056,0.22,0.45
2.0,0.0005003251499748194,0.22,0.46
2.4,0.0007004251498746412,0.22,0.47000000000000003
2.6,0.0008004250496743458,0.22,0.48
2.4,0.0008002997992988332,0.22,0.49
2.2,0.0006002999996994431,0.22,0.5
1.6,0.000300225150075042,0.23,0.0
1.6,0.000300225150075042,0.23,0.01
1.4,0.000200150100050028,0.23,0.02
1.6,0.000300225150075042,0.23,0.03
1.8,0.0004002751500249307,0.23,0.04
1.6,0.0003002000999999167,0.23,0.05
2.2,0.000700400099799541,0.23,0.06
2.0,0.000600325049774527,0.23,0.07
2.2,0.09687058805552301,0.23,0.08
2.2,0.1967341215088963,0.23,0.09
2.6,0.4928773994214435,0.23,0.1
2.4,0.4944013457902347,0.23,0.11
2.2,0.49798159646132617,0.23,0.12
2.8,0.4975272256741226,0.23,0.13
2.8,0.49777462647833015,0.23,0.14
2.4,0.49850287599912224,0.23,0.15
3.0,0.4994397926454984,0.23,0.16
3.2,0.4997975640805971,0.23,0.17
2.2,0.498293826859893,0.23,0.18
3.2,0.49918121324527737,0.23,0.19
2.4,0.4975811772733695,0.23,0.2
3.2,0.4996466436406376,0.23,0.21
3.2,0.49834203572942315,0.23,0.22
2.2,0.4991889537184832,0.23,0.23
3.0,0.4990750071893716,0.23,0.24
3.0,0.4985887789691594,0.23,0.25
3.2,0.5000588426264103,0.23,0.26
2.4,0.49680166277388504,0.23,0.27
3.2,0.4994225206187168,0.23,0.28
2.8,0.49799210496783075,0.23,0.29
4.2,0.49567247427607786,0.23,0.3
4.0,0.4703033927320715,0.23,0.31
4.6,0.47588464340216097,0.23,0.32
6.0,0.1025711397082768,0.23,0.33
7.0,0.00310027244461676,0.23,0.34
7.0,0.0030003727451174645,0.23,0.35000000000000003
7.0,0.0030003727451174645,0.23,0.36
7.0,0.0030003727451174645,0.23,0.37
7.0,0.0030003727451174645,0.23,0.38
7.0,0.0030003727451174645,0.23,0.39
6.2,0.003399163678192757,0.23,0.4
3.8,0.0016004492981470477,0.23,0.41000000000000003
2.6,0.0008004751498245299,0.23,0.42
1.6,0.0003002000999999167,0.23,0.43
2.2,0.0006004001999998334,0.23,0.44
2.8,0.001000525049574126,0.23,0.45
2.2,0.0006004252500749587,0.23,0.46
2.2,0.0006003751499247525,0.23,0.47000000000000003
2.0,0.0005003502000499448,0.23,0.48
3.0,0.0010005500996492485,0.23,0.49
1.6,0.0003002000999999167,0.23,0.5
2.0,0.0007003249495742346,0.24,0.0
1.8,0.0004002751500249307,0.24,0.01
1.8,0.0004002751500249307,0.24,0.02
1.8,0.0004002751500249307,0.24,0.03
2.4,0.000700375049724457,0.24,0.04
1.4,0.000200150100050028,0.24,0.05
1.8,0.0004002751500249307,0.24,0.06
1.8,0.000400300200100056,0.24,0.07
2.8,0.0009005501998495438,0.24,0.08
1.8,0.09849631914196479,0.24,0.09
2.2,0.0006003500998496272,0.24,0.1
2.8,0.4886961348235122,0.24,0.11
2.4,0.49498060998936877,0.24,0.12
2.2,0.4971920243566891,0.24,0.13
2.4,0.496912427943459,0.24,0.14
3.4,0.49592769696623556,0.24,0.15
3.0,0.4997895731066402,0.24,0.16
2.2,0.49931984662340023,0.24,0.17
2.6,0.49869213557902253,0.24,0.18
2.6,0.4978511356702048,0.24,0.19
3.0,0.4986681814447079,0.24,0.2
3.0,0.4993006770534298,0.24,0.21
2.4,0.4993868994119245,0.24,0.22
2.8,0.499494921598275,0.24,0.23
3.0,0.4993299543287031,0.24,0.24
3.2,0.4984966385304224,0.24,0.25
2.8,0.49676525875224575,0.24,0.26
2.8,0.4999250000751503,0.24,0.27
2.4,0.4984973274074876,0.24,0.28
3.0,0.49526137123109093,0.24,0.29
2.8,0.49502821765709654,0.24,0.3
2.8,0.49795677809942074,0.24,0.31
3.0,0.4939581786491196,0.24,0.32
3.0,0.4452321377934491,0.24,0.33
4.6,0.3262021030039048,0.24,0.34
7.0,0.10549763978192409,0.24,0.35000000000000003
7.0,0.00310027244461676,0.24,0.36
7.0,0.0030003727451174645,0.24,0.37
7.0,0.0030003727451174645,0.24,0.38
7.0,0.0030003727451174645,0.24,0.39
7.0,0.0030003727451174645,0.24,0.4
7.0,0.0030003727451174645,0.24,0.41000000000000003
6.6,0.002800448095743387,0.24,0.42
3.6,0.0013005247489732592,0.24,0.43
2.6,0.0009004499995491343,0.24,0.44
2.0,0.0005003502000499448,0.24,0.45
2.0,0.0006003751499247332,0.24,0.46
2.8,0.0009005501998495438,0.24,0.47000000000000003
2.6,0.0009003748493238474,0.24,0.48
