variance,avg_isolated,avg_num_communities,avg_modularity,avg_similarity,epsilon
0.09177738749976382,35.6,1.8,0.00040022504987472445,0.6513484621573721,0.0
1.6002101141315704e-05,0.0,1.0,0.0,0.9999677204388098,0.5
