epsilon/mu,0.00,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.50
0.00,0.0817012787407649,0.08339526891623006,0.08261250245035749,0.08262003237967767,0.08445823689834138,0.083254987932191,0.08471259039044976,0.08475620988295773,0.0840797463412575,0.08622303446184755,0.08585997583747947,0.08660652908077197,0.08590017089754332,0.08738009097321571,0.08735695959261186,0.08786405842466471,0.08907377256144607,0.08967428433452564,0.0898295433714426,0.09004174327729413,0.09080275802824549,0.09030086430438114,0.09096840217975279,0.09090776333561097,0.09158776101646415,0.09166163010182889,0.09186082905666924,0.09152824480702698,0.09353010829097802,0.09432887963861465,0.09327255241770523,0.09419854978724411,0.09306840654863303,0.09445637679569531,0.09466962227622235,0.09603429032858478,0.09477734285289785,0.09534679350034485,0.0970242844432999,0.09847251702956752,0.09672672479851287,0.09926793700036636,0.09960242956954445,0.09907659368451786,0.09977515690011594,0.1009822330668883,0.09965041213538675,0.09896439275550427,0.10126028008552244,0.10426314197093811,0.10349049645546751
0.01,0.08362398573695745,0.08425222416802378,0.08301262723109618,0.08370740270218441,0.08442715510484271,0.0834827913116554,0.08429777311650546,0.08407570892473988,0.08423866849355445,0.08483133434025796,0.0840744386239338,0.08504611572068957,0.08546305179827073,0.08642413538696092,0.08628470990942883,0.08590416729968543,0.08658609230319812,0.08675847289645416,0.08637501781583219,0.08717763953285732,0.08720952512672223,0.08704681341322353,0.08857881848637296,0.08851250855545874,0.08837448137041386,0.0890312875029497,0.08799710634283263,0.08971796887805002,0.08826794232366506,0.09068741552833731,0.09023024888857646,0.09016388710551926,0.09024162078449859,0.09031447199863828,0.09048320925398683,0.09218824150748833,0.09159881302720964,0.09179960798561104,0.09124026565736235,0.09219793765744852,0.0914183314008778,0.09244068435381741,0.09193557004719893,0.09400084766008517,0.09436367698763759,0.09521449723576121,0.09280748131027709,0.09569906411487922,0.09523577831616627,0.09497913963583142,0.09684772369663348
0.02,0.08418598084983302,0.08177009852675339,0.08405323636950984,0.0829448451142661,0.08320375821774917,0.08456528654376004,0.08330164663565723,0.08381947948617326,0.08392354960049975,0.08334635306694442,0.08523007169017548,0.08501656355511074,0.08502610093358139,0.08507149015962272,0.08593714834209001,0.0853004245620526,0.08685718819881068,0.08559883800353604,0.08638793051196972,0.08670646550634731,0.08636603775916225,0.0864051564276616,0.08767248537493293,0.08642282338080863,0.08778586421043003,0.08702859282164817,0.0871879598711528,0.08944326431559402,0.08969157891356003,0.08866931757475265,0.08883225315910169,0.08848651519922372,0.09013054345269231,0.08907399755800165,0.08989616017934213,0.09022211404340373,0.09182090505366633,0.09106715829614202,0.09028930828252747,0.0916226343145174,0.09265269018870004,0.09168294394118859,0.09344925777961817,0.09417568015302362,0.09311490295262755,0.0940518307379807,0.09293922019489397,0.09539225791142628,0.09396544118461643,0.09408938831164836,0.09456801624355324
0.03,0.08354227343929854,0.08443909116850673,0.08269241976719335,0.08295092620489784,0.08362214940176796,0.08390507122975158,0.08293973667520078,0.08380230890950595,0.0831205235591474,0.0839026828486214,0.0844073477304662,0.08375955377540577,0.08417527626837833,0.08545845625364366,0.08528555344090448,0.08471849574128722,0.08558368469234821,0.08539827122995122,0.08671235174480062,0.08687807991583796,0.08608227272357719,0.08734302910552355,0.08697417544693435,0.08696804393168821,0.08756338644565104,0.08841109455266542,0.08687363633369034,0.08901291807896738,0.08837430914506063,0.08854404959883125,0.08893439712053225,0.08947014538964686,0.08943641439464536,0.08934951529151813,0.0894739552520474,0.08961468111733893,0.09107555866047182,0.09066310656453443,0.0900566214214793,0.09005782593160065,0.09033215122627261,0.08968013025197086,0.09186757207712756,0.09231962486770906,0.0929777203607589,0.09172576457080964,0.09404294454222784,0.09433251947341822,0.09513715168226812,0.09592467763857936,0.09417474300277805
0.04,0.08223409431839669,0.08384639508255078,0.08299938864427403,0.08310582032034625,0.08334691866955062,0.08416054573429099,0.08360809003503154,0.08325897769127785,0.0830752143116518,0.08333175216934402,0.08359628322663962,0.08331946830912758,0.0831562093452179,0.08352489188843595,0.08446216048235312,0.08530015419691522,0.08450903381739236,0.08576866271559591,0.08549836956331992,0.08535877603558065,0.08531868533099561,0.08592937288902705,0.0857411871296586,0.08745571962428862,0.08741116380837081,0.0864014354111325,0.08700159316069657,0.08811933404650713,0.08830685867977295,0.08748359359479636,0.08723050759134054,0.08949354663522828,0.08943469076506133,0.08899947948540464,0.08850794997000239,0.08906077063333902,0.09090019666807839,0.0904184779564084,0.0896993890148109,0.09145114390967142,0.09184055941570102,0.09156357373027484,0.09058977198975018,0.09089610908978607,0.09050648712099513,0.09122413177615353,0.09256751435832254,0.09279789189918765,0.09348766259562273,0.09351762290412392,0.09458712939837126
0.05,0.08290642915703772,0.08327051298088065,0.08277175106059041,0.08250790582779226,0.08208440500871868,0.08248933380199337,0.08268397053071558,0.08373457529941915,0.08310205464562953,0.08263150047997601,0.08248693908387589,0.08250259694797948,0.08400571134911884,0.08365993405195797,0.08301542651327623,0.08476548026319183,0.08368988878279932,0.08381150613317023,0.08450595861843367,0.08494726666459253,0.08505088691699866,0.08572078382728653,0.08627233303563304,0.08616858635847838,0.08594506204182187,0.08698628559831889,0.08625598237317761,0.0871204672859638,0.08738248478067027,0.08750642209436707,0.08706726800211456,0.08773628652188134,0.08877544338242521,0.08821551860580995,0.08837046397558929,0.08976235961776392,0.08922289723206903,0.08845477022969692,0.08885065691403686,0.08974049954062129,0.09162557103576774,0.09151502215085353,0.09058276128407342,0.08919102756161372,0.09119837309448585,0.09314130942753772,0.09170332857483779,0.09223147325688197,0.09270542533294489,0.09263237030447692,0.09289316448834242
0.06,0.08279631284947077,0.08279071897091222,0.08241507550107935,0.0819291027889512,0.08216225049122275,0.08273715881458339,0.08211490134745741,0.0827900685549293,0.08213350746037597,0.0823548335752644,0.08166484754463461,0.08267751056392127,0.08231669839807708,0.082531805462218,0.08233799655675661,0.08359742730100783,0.08236179995424199,0.08295614292860796,0.08418089963262844,0.08409675857958042,0.08471593502267394,0.08532196751073505,0.08539424270434728,0.08591897574382076,0.08602204918370984,0.0849051221551394,0.08703921726471046,0.08675131292108697,0.08660775191571338,0.08799103932439822,0.08638018132523317,0.086298339301145,0.08755726920482024,0.08707376632280255,0.08785694687531745,0.08915282293272828,0.08866548957857147,0.08917067358036655,0.09065790392476204,0.08760424590871285,0.08878357835531822,0.0903153301225898,0.09092309861710075,0.09118228835350378,0.09035813083878344,0.09265623116249083,0.09120959385900415,0.09287756429418315,0.09312180317986152,0.09304658632445972,0.09392123320543831
0.07,0.08210219514736222,0.08267538144679244,0.08165023849629115,0.08184305160163553,0.08146148148411689,0.08158102688616281,0.08116552501073479,0.0811356409614511,0.08138998818492442,0.08155584406344321,0.08120329723146645,0.08139186655784895,0.0818419103051212,0.08101537064224537,0.08144223716813212,0.08252952817571964,0.08293693132683892,0.08307966993425198,0.0824681562682544,0.08427806127040313,0.08403656689146238,0.08346225215883607,0.08471518436811756,0.08417849183288265,0.08580628314089986,0.08477631164306158,0.08580168878603964,0.08602882178171581,0.0845131682986374,0.08466755036449476,0.08653192167308695,0.08568892642915912,0.08464453976125264,0.0869526709714349,0.08765033923866179,0.08863795750060408,0.08758198177854745,0.08738187139768815,0.08701600812944513,0.08979046225229566,0.08893357856251359,0.08898780699228961,0.08720910875072926,0.09033662425291066,0.0902771164579343,0.08969536379681153,0.0923400835418601,0.09098424314134657,0.09069900457663518,0.09070100718933354,0.0916309394535096
0.08,0.0832857496340418,0.08236031481096391,0.08202566544234378,0.08170268234087937,0.08072809959275981,0.08178725592821869,0.08039329760743294,0.08055936095938518,0.0809059997645814,0.07917007370477437,0.07964904427827316,0.0807863957788554,0.08052380765316253,0.08198621724728025,0.0825598512610788,0.08136086382771342,0.08247435404998393,0.08184067214490856,0.0829001270437386,0.08291633608770732,0.08246548284538091,0.08275286606262418,0.08259482414347738,0.08243758010979857,0.08371501831251596,0.08355198765404513,0.08522397543344698,0.08593558035326311,0.08659386737472564,0.08589960799159756,0.08676344829297761,0.08567060776262515,0.08642581040428299,0.08721244323010864,0.08591814839464577,0.08754565674998668,0.08620413296225034,0.08695474699907246,0.08829026318075728,0.08827733414588944,0.08875983863095227,0.08827195024500523,0.09057704077028818,0.08811040121805219,0.08938485052469744,0.09132617884024687,0.09101926113237838,0.09171791335915505,0.09041853909108472,0.0902826618692639,0.0922148629209856
